Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
2018-02-25,2017,23,Goztepe,Sivasspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-25,2017,23,Osmanlispor FK,Antalyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-02-25,2017,23,Yeni Malatyaspor,Kardemir Karabukspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-02-26,2017,23,Basaksehir FK,Genclerbirligi,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2018-03-02,2017,24,Bursaspor,Kayserispor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-03-03,2017,24,Kasimpasa,Osmanlispor FK,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-03-03,2017,24,Basaksehir FK,Goztepe,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-03-03,2017,24,Kardemir Karabukspor,Galatasaray,0-7,0,7,T1,1,7,-7,A,0-6,0,6,6,-6,A,1,0,0,0
2018-03-04,2017,24,Genclerbirligi,Alanyaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-03-04,2017,24,Konyaspor,Yeni Malatyaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-03-04,2017,24,Fenerbahce,Akhisarspor,2-3,2,3,T1,1,5,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2018-03-04,2017,24,Antalyaspor,Sivasspor,1-4,1,4,T1,1,5,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-03-05,2017,24,Trabzonspor,Besiktas,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
2018-03-09,2017,25,Alanyaspor,Basaksehir FK,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,1,1
2018-03-10,2017,25,Sivasspor,Kasimpasa,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-03-10,2017,25,Osmanlispor FK,Bursaspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-03-10,2017,25,Besiktas,Genclerbirligi,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-03-11,2017,25,Galatasaray,Konyaspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
2018-03-11,2017,25,Goztepe,Antalyaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,1
2018-03-11,2017,25,Kayserispor,Kardemir Karabukspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,1
2018-03-11,2017,25,Yeni Malatyaspor,Fenerbahce,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2018-03-12,2017,25,Akhisarspor,Trabzonspor,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,1,0
2018-03-16,2017,26,Kardemir Karabukspor,Osmanlispor FK,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,0,0
2018-03-16,2017,26,Kasimpasa,Antalyaspor,2-3,2,3,T1,1,5,-1,A,0-1,0,1,1,-1,A,1,0,1,0
2018-03-17,2017,26,Genclerbirligi,Akhisarspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-03-17,2017,26,Bursaspor,Sivasspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-03-17,2017,26,Fenerbahce,Galatasaray,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-03-18,2017,26,Konyaspor,Kayserispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,1,1
2018-03-18,2017,26,Alanyaspor,Goztepe,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-03-18,2017,26,Trabzonspor,Yeni Malatyaspor,4-1,4,1,T1,1,5,3,H,1-1,1,1,2,0,D,1,0,0,0
2018-03-18,2017,26,Basaksehir FK,Besiktas,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,1,0
2018-03-30,2017,27,Sivasspor,Kardemir Karabukspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-03-31,2017,27,Yeni Malatyaspor,Genclerbirligi,4-1,4,1,T1,1,5,3,H,1-1,1,1,2,0,D,1,0,0,0
2018-03-31,2017,27,Antalyaspor,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-03-31,2017,27,Besiktas,Alanyaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-01,2017,27,Galatasaray,Trabzonspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-01,2017,27,Akhisarspor,Basaksehir FK,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,1,0
2018-04-01,2017,27,Osmanlispor FK,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-04-01,2017,27,Goztepe,Kasimpasa,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,1,0
2018-04-02,2017,27,Kayserispor,Fenerbahce,0-5,0,5,T1,1,5,-5,A,0-3,0,3,3,-3,A,1,0,0,0
2018-04-06,2017,28,Basaksehir FK,Yeni Malatyaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-07,2017,28,Kardemir Karabukspor,Antalyaspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-04-07,2017,28,Trabzonspor,Kayserispor,4-0,4,0,T1,1,4,4,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-07,2017,28,Besiktas,Goztepe,5-1,5,1,T1,1,6,4,H,2-0,2,0,2,2,H,1,0,0,1
2018-04-08,2017,28,Alanyaspor,Akhisarspor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,0
2018-04-08,2017,28,Konyaspor,Sivasspor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,1
2018-04-08,2017,28,Bursaspor,Kasimpasa,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-04-08,2017,28,Fenerbahce,Osmanlispor FK,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-09,2017,28,Genclerbirligi,Galatasaray,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-13,2017,29,Akhisarspor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
2018-04-14,2017,29,Kasimpasa,Kardemir Karabukspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-14,2017,29,Yeni Malatyaspor,Alanyaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-04-14,2017,29,Sivasspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2018-04-15,2017,29,Galatasaray,Basaksehir FK,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-15,2017,29,Goztepe,Bursaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-04-15,2017,29,Antalyaspor,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-04-15,2017,29,Kayserispor,Genclerbirligi,3-2,3,2,T1,1,5,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-04-16,2017,29,Osmanlispor FK,Trabzonspor,3-3,3,3,T1,1,6,0,D,0-2,0,2,2,-2,A,1,0,0,0
2018-04-20,2017,30,Basaksehir FK,Kayserispor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-21,2017,30,Genclerbirligi,Osmanlispor FK,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-04-21,2017,30,Kardemir Karabukspor,Bursaspor,1-4,1,4,T1,1,5,-3,A,1-2,1,2,3,-1,A,1,0,1,0
2018-04-21,2017,30,Trabzonspor,Sivasspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2018-04-21,2017,30,Alanyaspor,Galatasaray,2-3,2,3,T1,1,5,-1,A,1-2,1,2,3,-1,A,1,0,0,0
2018-04-22,2017,30,Besiktas,Yeni Malatyaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2018-04-22,2017,30,Konyaspor,Kasimpasa,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-22,2017,30,Akhisarspor,Goztepe,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-04-23,2017,30,Fenerbahce,Antalyaspor,4-1,4,1,T1,1,5,3,H,2-1,2,1,3,1,H,1,0,0,0
2018-04-27,2017,31,Goztepe,Kardemir Karabukspor,5-0,5,0,T1,1,5,5,H,2-0,2,0,2,2,H,1,0,0,0
2018-04-28,2017,31,Kayserispor,Alanyaspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,1,0
2018-04-28,2017,31,Sivasspor,Genclerbirligi,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-04-28,2017,31,Antalyaspor,Trabzonspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2018-04-28,2017,31,Kasimpasa,Fenerbahce,1-4,1,4,T1,1,5,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-04-29,2017,31,Galatasaray,Besiktas,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
2018-04-29,2017,31,Yeni Malatyaspor,Akhisarspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-04-29,2017,31,Osmanlispor FK,Basaksehir FK,1-4,1,4,T1,1,5,-3,A,1-0,1,0,1,1,H,1,0,0,0
2018-04-30,2017,31,Bursaspor,Konyaspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-05-04,2017,32,Basaksehir FK,Sivasspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,2,0
2018-05-05,2017,32,Kardemir Karabukspor,Konyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-05-05,2017,32,Alanyaspor,Osmanlispor FK,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
2018-05-05,2017,32,Trabzonspor,Kasimpasa,2-5,2,5,T1,1,7,-3,A,1-3,1,3,4,-2,A,1,0,2,0
2018-05-06,2017,32,Genclerbirligi,Antalyaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-05-06,2017,32,Fenerbahce,Bursaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,2
2018-05-06,2017,32,Akhisarspor,Galatasaray,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,1,0
2018-05-07,2017,32,Besiktas,Kayserispor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,1,1
2018-05-07,2017,32,Goztepe,Yeni Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-05-11,2017,33,Antalyaspor,Basaksehir FK,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
2018-05-12,2017,33,Galatasaray,Yeni Malatyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2018-05-12,2017,33,Kasimpasa,Genclerbirligi,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,1
2018-05-12,2017,33,Konyaspor,Goztepe,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,1
2018-05-13,2017,33,Osmanlispor FK,Besiktas,2-3,2,3,T1,1,5,-1,A,1-0,1,0,1,1,H,1,0,0,0
2018-05-13,2017,33,Bursaspor,Trabzonspor,1-3,1,3,T1,1,4,-2,A,1-3,1,3,4,-2,A,1,0,0,0
2018-05-13,2017,33,Sivasspor,Alanyaspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-05-14,2017,33,Kardemir Karabukspor,Fenerbahce,0-7,0,7,T1,1,7,-7,A,0-4,0,4,4,-4,A,1,0,0,0
2018-05-14,2017,33,Kayserispor,Akhisarspor,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-05-18,2017,34,Trabzonspor,Kardemir Karabukspor,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2018-05-18,2017,34,Genclerbirligi,Bursaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-05-18,2017,34,Alanyaspor,Antalyaspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
2018-05-18,2017,34,Yeni Malatyaspor,Kayserispor,3-2,3,2,T1,1,5,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-05-18,2017,34,Akhisarspor,Osmanlispor FK,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
2018-05-19,2017,34,Besiktas,Sivasspor,5-1,5,1,T1,1,6,4,H,1-0,1,0,1,1,H,1,0,0,1
2018-05-19,2017,34,Basaksehir FK,Kasimpasa,3-2,3,2,T1,1,5,1,H,2-2,2,2,4,0,D,1,0,0,0
2018-05-19,2017,34,Fenerbahce,Konyaspor,3-2,3,2,T1,1,5,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-05-19,2017,34,Goztepe,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-08-10,2018,1,MKE Ankaragucu,Galatasaray,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,0,0
2018-08-11,2018,1,Fenerbahce,Bursaspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
2018-08-11,2018,1,Caykur Rizespor,Kasimpasa,2-3,2,3,T1,1,5,-1,A,1-0,1,0,1,1,H,1,0,0,0
2018-08-11,2018,1,Sivasspor,Alanyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-08-12,2018,1,Basaksehir FK,Trabzonspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-08-12,2018,1,Konyaspor,BB Erzurumspor,3-2,3,2,T1,1,5,1,H,2-1,2,1,3,1,H,1,0,0,0
2018-08-12,2018,1,Goztepe,Yeni Malatyaspor,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,2,1
2018-08-12,2018,1,Besiktas,Akhisarspor,2-1,2,1,T1,1,3,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-08-13,2018,1,Kayserispor,Antalyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
2018-08-17,2018,2,Trabzonspor,Sivasspor,3-1,3,1,T1,1,4,2,H,3-1,3,1,4,2,H,1,0,0,0
2018-08-18,2018,2,Antalyaspor,Konyaspor,3-3,3,3,T1,1,6,0,D,1-2,1,2,3,-1,A,1,0,0,1
2018-08-18,2018,2,Yeni Malatyaspor,Fenerbahce,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-08-18,2018,2,Bursaspor,Kayserispor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-08-19,2018,2,BB Erzurumspor,Besiktas,1-3,1,3,T1,1,4,-2,A,1-0,1,0,1,1,H,1,0,0,0
2018-08-19,2018,2,Akhisarspor,Caykur Rizespor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,0
2018-08-19,2018,2,Galatasaray,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-08-19,2018,2,Alanyaspor,MKE Ankaragucu,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,1,1
2018-08-20,2018,2,Kasimpasa,Basaksehir FK,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-08-24,2018,3,Caykur Rizespor,BB Erzurumspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-08-25,2018,3,Goztepe,Fenerbahce,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-08-25,2018,3,Kayserispor,Yeni Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-08-25,2018,3,MKE Ankaragucu,Trabzonspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-08-26,2018,3,Sivasspor,Kasimpasa,0-3,0,3,T1,1,3,-3,A,0-1,0,1,1,-1,A,1,0,0,0
2018-08-26,2018,3,Besiktas,Antalyaspor,2-3,2,3,T1,1,5,-1,A,1-3,1,3,4,-2,A,1,0,0,0
2018-08-26,2018,3,Konyaspor,Bursaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-08-27,2018,3,Basaksehir FK,Akhisarspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
2018-08-27,2018,3,Galatasaray,Alanyaspor,6-0,6,0,T1,1,6,6,H,1-0,1,0,1,1,H,1,0,0,0
2018-08-31,2018,4,Yeni Malatyaspor,Konyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-09-01,2018,4,Alanyaspor,Goztepe,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-09-01,2018,4,Trabzonspor,Galatasaray,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,1
2018-09-01,2018,4,Fenerbahce,Kayserispor,2-3,2,3,T1,1,5,-1,A,1-0,1,0,1,1,H,1,0,0,1
2018-09-01,2018,4,Akhisarspor,Sivasspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-09-02,2018,4,Kasimpasa,MKE Ankaragucu,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-02,2018,4,BB Erzurumspor,Basaksehir FK,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-09-02,2018,4,Bursaspor,Besiktas,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-09-02,2018,4,Antalyaspor,Caykur Rizespor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,1,1
2018-09-14,2018,5,Galatasaray,Kasimpasa,4-1,4,1,T1,1,5,3,H,0-0,0,0,0,0,D,1,0,0,0
2018-09-15,2018,5,Goztepe,Kayserispor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2018-09-15,2018,5,Besiktas,Yeni Malatyaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,1,0
2018-09-15,2018,5,MKE Ankaragucu,Akhisarspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-16,2018,5,Sivasspor,BB Erzurumspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-09-16,2018,5,Basaksehir FK,Antalyaspor,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-16,2018,5,Konyaspor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-09-16,2018,5,Caykur Rizespor,Bursaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-09-17,2018,5,Alanyaspor,Trabzonspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-21,2018,6,Bursaspor,Basaksehir FK,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-09-21,2018,6,BB Erzurumspor,MKE Ankaragucu,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,1
2018-09-22,2018,6,Kayserispor,Konyaspor,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2018-09-22,2018,6,Trabzonspor,Goztepe,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
2018-09-22,2018,6,Yeni Malatyaspor,Caykur Rizespor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
2018-09-23,2018,6,Kasimpasa,Alanyaspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-09-23,2018,6,Akhisarspor,Galatasaray,3-0,3,0,T1,1,3,3,H,0-0,0,0,0,0,D,1,0,0,0
2018-09-23,2018,6,Antalyaspor,Sivasspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
2018-09-24,2018,6,Fenerbahce,Besiktas,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,1
2018-09-28,2018,7,Galatasaray,BB Erzurumspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-09-29,2018,7,Alanyaspor,Akhisarspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,1,0
2018-09-29,2018,7,Trabzonspor,Kasimpasa,4-2,4,2,T1,1,6,2,H,1-2,1,2,3,-1,A,1,0,0,0
2018-09-29,2018,7,Besiktas,Kayserispor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-30,2018,7,Sivasspor,Bursaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-09-30,2018,7,Goztepe,Konyaspor,3-2,3,2,T1,1,5,1,H,2-0,2,0,2,2,H,1,0,0,0
2018-09-30,2018,7,Caykur Rizespor,Fenerbahce,3-0,3,0,T1,1,3,3,H,3-0,3,0,3,3,H,1,0,0,0
2018-10-01,2018,7,Basaksehir FK,Yeni Malatyaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
2018-10-01,2018,7,MKE Ankaragucu,Antalyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
2018-10-05,2018,8,Kasimpasa,Goztepe,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-10-06,2018,8,Bursaspor,MKE Ankaragucu,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-10-06,2018,8,Antalyaspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-10-06,2018,8,Kayserispor,Caykur Rizespor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,1,1
2018-10-06,2018,8,BB Erzurumspor,Alanyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
2018-10-07,2018,8,Akhisarspor,Trabzonspor,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,0
2018-10-07,2018,8,Konyaspor,Besiktas,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,0,1
2018-10-07,2018,8,Yeni Malatyaspor,Sivasspor,4-4,4,4,T1,1,8,0,D,1-3,1,3,4,-2,A,1,0,0,1
2018-10-07,2018,8,Fenerbahce,Basaksehir FK,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-10-19,2018,9,Galatasaray,Bursaspor,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-10-20,2018,9,Kasimpasa,Akhisarspor,5-0,5,0,T1,1,5,5,H,0-0,0,0,0,0,D,1,0,0,0
2018-10-20,2018,9,Basaksehir FK,Kayserispor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-10-20,2018,9,Sivasspor,Fenerbahce,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-10-21,2018,9,Caykur Rizespor,Konyaspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,1,0
2018-10-21,2018,9,Alanyaspor,Antalyaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,0
2018-10-21,2018,9,MKE Ankaragucu,Yeni Malatyaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-10-21,2018,9,Goztepe,Besiktas,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
2018-10-22,2018,9,Trabzonspor,BB Erzurumspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
2018-10-26,2018,10,Bursaspor,Alanyaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
2018-10-27,2018,10,BB Erzurumspor,Kasimpasa,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,1,0
2018-10-27,2018,10,Konyaspor,Basaksehir FK,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
2018-10-27,2018,10,Antalyaspor,Trabzonspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-10-28,2018,10,Kayserispor,Sivasspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,1
2018-10-28,2018,10,Yeni Malatyaspor,Galatasaray,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
2018-10-28,2018,10,Fenerbahce,MKE Ankaragucu,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,1,0
2018-10-29,2018,10,Besiktas,Caykur Rizespor,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,2
2018-10-29,2018,10,Akhisarspor,Goztepe,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-02,2018,11,Galatasaray,Fenerbahce,2-2,2,2,T1,1,4,0,D,1-0,1,0,1,1,H,1,0,1,2
2018-11-03,2018,11,Kasimpasa,Antalyaspor,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
2018-11-03,2018,11,Akhisarspor,BB Erzurumspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
2018-11-03,2018,11,Basaksehir FK,Besiktas,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
2018-11-04,2018,11,MKE Ankaragucu,Kayserispor,3-1,3,1,T1,1,4,2,H,2-0,2,0,2,2,H,1,0,0,1
